region_id	implementation_group	side_id	path	file_sha256	start_offset	end_offset_exclusive	byte_count	section_or_region	classification	semantic_mapping_id	static_candidate_ids	coverage_status	evidence_ids	notes
L4-REG-7B76506125CBA38E	BINUTILS-SIZE	UPSTREAM-MATCHED	bin/riscv32-wch-elf-size	f764a7ea23bed2fad18ef9c2bf54be7f7f59973bdfd2fb304a515ab2ffb04b4b	0	1115096	1115096	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=71CE6129-8612-37F9-B438-28252C2137E8; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=876; undefined=114; function_starts=PRESENT
L4-REG-7C3E28847F4CEE24	BINUTILS-NM	OURS	bin/riscv32-wch-elf-nm	0a3bd1e107b6dae151d75cec0a9189540224a46d9635c497ecac02ea34993145	0	1113768	1113768	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-7EB2DE3612BF472C	GCC-LTO-WRAPPER	UPSTREAM-P2	libexec/gcc/riscv32-wch-elf/15.2.0/lto-wrapper	fda9a831ffee94d8a38d9c133bce65db1350f0aa3cd0f11010ce22d34370a135	0	2090400	2090400	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=2510EF38-3C55-3ABE-AD27-C1015CEB225D; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1476; undefined=162; function_starts=PRESENT
L4-REG-7ECAA765982FD767	BINUTILS-OBJCOPY	OURS	bin/riscv32-wch-elf-objcopy	0365488704f6c451b1e6cbe18bbb2601802c80b395948c90aa170a69df2f084e	0	1251592	1251592	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-86925662A54793B0	BINUTILS-STRIP	WCH	bin/riscv32-wch-elf-strip	b5e537cf3b070a01b2cd13a4ee1081d71233a8d236134c97d4bfdfc917f8adcf	0	1058432	1058432	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=2F3F8683-BDDD-333C-9B3B-6572182FA141; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=125; function_starts=PRESENT
L4-REG-8967B7122CDAE689	BINUTILS-OBJCOPY	WCH	bin/riscv32-wch-elf-objcopy	0bc871581c7ffe56bc8cb1e28f405af25bef4989b9def9dea699de56f38f8166	0	1075040	1075040	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=6B5C64DB-1824-320F-A0EB-86DBF90D64CA; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=127; function_starts=PRESENT
L4-REG-89EFE8DB56070D90	BINUTILS-READELF	OURS	bin/riscv32-wch-elf-readelf	174213bd5f441bc1b38515d492bd84c88cd56c1bb80796574f8ff509366c80ae	0	1013160	1013160	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-8A1AFECF6C70E63D	BINUTILS-ARCHIVE	UPSTREAM-P2	riscv32-wch-elf/bin/ar	374af498253a2da2e8fc0565321ae0655fbbf5e1c4c579602154fcffc796e21a	0	1138624	1138624	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=5C6F6578-7AC7-328D-B2A4-ED86782C3383; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=949; undefined=123; function_starts=PRESENT
L4-REG-8A56E5B4BD217568	BINUTILS-ARCHIVE	UPSTREAM-MATCHED	bin/riscv32-wch-elf-ranlib	8aa0a2fa846bde59cfd61b7f80d562d9dc753c493409af020e48c86aea885d2f	0	1143880	1143880	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=00D8E7AD-465D-3E6E-9BBE-D764D4C3DD0F; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=949; undefined=123; function_starts=PRESENT
L4-REG-8A94EEFA02E4A51F	GCC-GCOV	OURS	bin/riscv32-wch-elf-gcov-dump	0cada0e149c62cc9ef7e5a9e4610b945cc10944f1556dd4a810d7a6ca3eaac8d	0	1249112	1249112	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-8BC344FB0C99E0E9	GCC-LTO-TOOL-WRAPPERS	UPSTREAM-P2	bin/riscv32-wch-elf-gcc-ar	bf41969b5dc530389190014e9f5487faa8a16f89c90c511d1c0b94c42cf935ae	0	83256	83256	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=11F84F66-C1A3-32BF-85CE-72D7961D6C7F; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=59; undefined=58; function_starts=PRESENT
L4-REG-8C94C8853CDE59B5	GCC-COLLECT2	UPSTREAM-MATCHED	libexec/gcc/riscv32-wch-elf/15.2.0/collect2	206040db23d1441c8783fa8525b2952fbe82a2e2b86f4596e1b1120ac5ba2a40	0	1307304	1307304	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=9C0DFCEF-D9C7-3028-8BDF-4DC597A3A375; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1204; undefined=127; function_starts=PRESENT
L4-REG-90BC8135797BA429	BINUTILS-ELFEDIT	WCH	bin/riscv32-wch-elf-elfedit	7e4ad068aeefe5d025035ea9040015e2cbf2ebd5c0d963ca5eaf7fc57928262d	0	88720	88720	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=CDECDEAD-E119-34FB-9CEF-FC861025D8A8; segments=5; sections=10; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=45; function_starts=PRESENT
L4-REG-9170642100812CC7	BINUTILS-LD	UPSTREAM-P2	riscv32-wch-elf/bin/ld.bfd	0d0ca5410d2f2bfd3f6abfff4b75fda0b71b29aae908bcdc65f88035c634bcc5	0	2131400	2131400	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=EC175193-2037-3338-94B2-9D0150211B6D; segments=5; sections=13; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=1503; undefined=156; function_starts=PRESENT
L4-REG-918D39E95F6D8332	GCC-GCOV	UPSTREAM-P2	bin/riscv32-wch-elf-gcov-tool	9bfe984a9f41af9c195a7b56d919dea86a4d3ae3e1c96aa7f9bf66c3102001f8	0	1275176	1275176	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=C50F89B3-6D55-3C7F-B94C-EA402339F65A; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1171; undefined=109; function_starts=PRESENT
L4-REG-92AE86384D4F49B0	GCC-LTO-WRAPPER	WCH	libexec/gcc/riscv32-wch-elf/15.2.0/lto-wrapper	22188f555b73655cde640d8e406e307dcf9e5e2b9beead7a15bc30310e719a72	0	1783280	1783280	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=96DBBF67-95BE-32B7-AC37-4114B7E848EA; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=33; undefined=162; function_starts=PRESENT
L4-REG-948EAE61F537033F	GCC-COLLECT2	UPSTREAM-P2	libexec/gcc/riscv32-wch-elf/15.2.0/collect2	6192d9b7623c0999a2fb35b3fad18e7c731a5c4c0b1ab8af09f5a7ba574f34d3	0	1303560	1303560	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=1918C713-4EC5-3EB8-A70F-04C66B19B2A9; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1204; undefined=127; function_starts=PRESENT
L4-REG-94B2D256DA25EF85	BINUTILS-OBJCOPY	UPSTREAM-P2	bin/riscv32-wch-elf-objcopy	ca250261c88d33dc4f3b296a9c540449d816d928814c75d1fdfe4be2186abb2e	0	1251512	1251512	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=D459E36D-0645-3362-9A3B-570A85AE7F6A; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=951; undefined=124; function_starts=PRESENT
L4-REG-9683429B334D21CA	BINUTILS-LD	UPSTREAM-MATCHED	bin/riscv32-wch-elf-ld.bfd	832509b1abcc69b1fde25dc94542634dd84e546b57a4e39b58bc1039cc8f1afa	0	2142056	2142056	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=3F15CA51-4EA7-3CA6-AC88-82AC51BF2807; segments=5; sections=13; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=1503; undefined=159; function_starts=PRESENT
L4-REG-96A546392A61399A	BINUTILS-OBJCOPY	UPSTREAM-MATCHED	bin/riscv32-wch-elf-objcopy	270e87512ffe2b98c3d6bbf4ee49a0871817cd954ae47e7f3ba2cfb0891cf0a6	0	1259176	1259176	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=B2F2CA9C-A016-34F5-BC51-0B4A7E13EC9A; segments=5; sections=12; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=951; undefined=127; function_starts=PRESENT
L4-REG-975E24049B885BF5	BINUTILS-ARCHIVE	UPSTREAM-P2	bin/riscv32-wch-elf-ar	374af498253a2da2e8fc0565321ae0655fbbf5e1c4c579602154fcffc796e21a	0	1138624	1138624	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=5C6F6578-7AC7-328D-B2A4-ED86782C3383; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=949; undefined=123; function_starts=PRESENT
L4-REG-9A0D8BE9980906C0	BINUTILS-NM	OURS	riscv32-wch-elf/bin/nm	0a3bd1e107b6dae151d75cec0a9189540224a46d9635c497ecac02ea34993145	0	1113768	1113768	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-9DE6587747EA8C3B	BINUTILS-BFD-PLUGINS	WCH	lib/bfd-plugins/libdep.so	3a71e733df6831eb101dab8eaa661263d2692c79d9635d2fd475939de685b7ce	0	69360	69360	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=D8A42083-8F21-354A-B280-776A057E18E9; segments=4; sections=8; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=13; function_starts=PRESENT
L4-REG-A12B30AD38AEE379	BINUTILS-STRINGS	UPSTREAM-MATCHED	bin/riscv32-wch-elf-strings	16f552847ae8b7e4b4f73113a87c7e66e09f4998cf09f4a85b923157ad29f28a	0	1113960	1113960	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=B37EC11B-31A2-3B37-A328-EDF1127FC12E; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=871; undefined=117; function_starts=PRESENT
L4-REG-A22E7CFC55E6198B	BINUTILS-ELFEDIT	UPSTREAM-P2	bin/riscv32-wch-elf-elfedit	ac3fecb35f9044f2b60ca4555ddbd8e4a688ad0aec2412b5efa15a1ea028950f	0	78728	78728	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=F9136A0F-4F9B-33F1-8746-4D45113D2497; segments=5; sections=10; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib; rpaths=-; exports=56; undefined=43; function_starts=PRESENT
L4-REG-A380DFF9DE237F5A	BINUTILS-READELF	UPSTREAM-MATCHED	bin/riscv32-wch-elf-readelf	5c5717e52b9a222666f60b62fd61f36cab243cdd30b0eb7e6f6d899561432e4a	0	1017592	1017592	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=348AB1E5-64B2-33C5-AEF8-066712A9C641; segments=5; sections=11; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libz.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=472; undefined=94; function_starts=PRESENT
L4-REG-A3877AAA7EEF661A	BINUTILS-C++FILT	UPSTREAM-P2	bin/riscv32-wch-elf-c++filt	e01d897499914161cb0d4a24116bcc179375e4869529b0367eb615933c9a07f9	0	1106808	1106808	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=4211C885-DD68-3CF4-BD04-A36AD25466DF; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=871; undefined=113; function_starts=PRESENT
L4-REG-A4791A938FF6F636	BINUTILS-LD	WCH	bin/riscv32-wch-elf-ld.bfd	469680028c17425e40863cb592b0010a21c934aa8c36a4760caaecdb34f9c939	0	1882736	1882736	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=F0FB1EDC-9B3D-3722-8D12-2F08DDFD382E; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=157; function_starts=PRESENT
L4-REG-A94965F0FC543990	BINUTILS-ELFEDIT	UPSTREAM-MATCHED	bin/riscv32-wch-elf-elfedit	7244e812fea487a7321846ae609a1ded98032e986ff0bf1a477b320bdfd74b38	0	79704	79704	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=5848BAF5-FDFE-323E-9B51-95A32483F248; segments=5; sections=10; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib; rpaths=-; exports=56; undefined=43; function_starts=PRESENT
L4-REG-A96100CCBEDBFEE5	GCC-LTO-TOOL-WRAPPERS	UPSTREAM-P2	bin/riscv32-wch-elf-gcc-ranlib	4f113e7b3ab13d9b6defafc23e33c384c92f5d21dfc94ff7de5b75213f9a95fd	0	83240	83240	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=4C49EEA8-524D-337A-91D3-32B7FC09C9D9; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=59; undefined=58; function_starts=PRESENT
L4-REG-AAE2AEA31D4836AC	BINUTILS-ARCHIVE	WCH	bin/riscv32-wch-elf-ranlib	cd0306b521c35ef93d2325c70f4462f5ab051ae4547d37b0955b332ea3bce19e	0	975456	975456	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=10CF8EEF-5CCD-31E2-A216-EB3545B28BB1; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=126; function_starts=PRESENT
L4-REG-AB0935419A79041C	BINUTILS-STRINGS	UPSTREAM-P2	bin/riscv32-wch-elf-strings	d00846435ba16e5e626b9c607a749e33bb4fb5ded9c712af43670eaf9ab79c95	0	1108072	1108072	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=F8F7A614-9FEE-3EB9-90BD-63E3F0874F1F; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=871; undefined=117; function_starts=PRESENT
L4-REG-AD5C75DE8149E6E0	GCC-LTO-TOOL-WRAPPERS	UPSTREAM-MATCHED	bin/riscv32-wch-elf-gcc-ranlib	3af61dde46897821f0798c314dade04d4015ab5e3c311b619f65811fd37c393c	0	83976	83976	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=1BEE3626-2BC9-3FEE-9E04-6D3CF7BD9A36; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=59; undefined=58; function_starts=PRESENT
L4-REG-AE522E9AE8172FA9	GCC-LTO-TOOL-WRAPPERS	OURS	bin/riscv32-wch-elf-gcc-ar	9182ab7dec8773f41ec220751d102049131344a0217d77854346737887466d39	0	83256	83256	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-AEDDB35EB0C46C66	BINUTILS-STRINGS	WCH	bin/riscv32-wch-elf-strings	6e693de24622f9d8ba2e3ff0cbcaab9a37c92457cb87bfa84f678a6c05de5b68	0	973600	973600	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=5A8A0920-860B-3263-B76A-5894AF628A7F; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=120; function_starts=PRESENT
L4-REG-B1ABEDE083AA143D	GCC-GCOV	WCH	bin/riscv32-wch-elf-gcov	96af33a2480f6a3a9cbda05ebe51d72735baf991bd0c13cd4501857ccac73cbf	0	1308608	1308608	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=D3025498-4D75-3228-8E21-2A1E0D9E9B7C; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=38; undefined=112; function_starts=PRESENT
L4-REG-B79609D9FEC90E70	BINUTILS-READELF	OURS	riscv32-wch-elf/bin/readelf	174213bd5f441bc1b38515d492bd84c88cd56c1bb80796574f8ff509366c80ae	0	1013160	1013160	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-B8D9DB869E390283	BINUTILS-STRIP	UPSTREAM-MATCHED	riscv32-wch-elf/bin/strip	079ffe890fa5352f4c98acefb487fbbf6a6d5545516fa9eaced75dbfd49944f9	0	1221304	1221304	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=5EE44EE4-6BA2-3857-9C6A-5A23766CE54C; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=950; undefined=122; function_starts=PRESENT
L4-REG-BA73E7231ECEE931	BINUTILS-NM	UPSTREAM-MATCHED	bin/riscv32-wch-elf-nm	041a8bb3ad231579daca8866586d3ead8fc841dae75bc53efa0195137ec3d680	0	1136424	1136424	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=7D316036-3B93-39D8-9C9C-B806FD2E8FFD; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=876; undefined=116; function_starts=PRESENT
